datetime,open,high,low,close,volume
2025-06-02 14:45:00,2.1518,2.1526,2.146,2.148,208725.8
2025-06-02 14:50:00,2.148,2.1487,2.1447,2.1473,156933.6
2025-06-02 14:55:00,2.1473,2.1505,2.1473,2.15,125777.3
2025-06-02 15:00:00,2.15,2.1509,2.1459,2.146,222796.3
2025-06-02 15:05:00,2.146,2.1477,2.144,2.1444,181718.2
2025-06-02 15:10:00,2.1444,2.1522,2.1432,2.1508,265442.5
2025-06-02 15:15:00,2.1509,2.1527,2.148,2.1527,163744.0
2025-06-02 15:20:00,2.1527,2.1585,2.1502,2.1585,260871.4
2025-06-02 15:25:00,2.1585,2.1636,2.158,2.1581,607533.3
2025-06-02 15:30:00,2.1581,2.1605,2.1559,2.156,300518.5
2025-06-02 15:35:00,2.1559,2.1591,2.1554,2.1568,125043.1
2025-06-02 15:40:00,2.1568,2.161,2.1566,2.1597,144148.3
2025-06-02 15:45:00,2.1596,2.1613,2.1559,2.1561,220771.1
2025-06-02 15:50:00,2.156,2.1625,2.156,2.161,127507.5
2025-06-02 15:55:00,2.1611,2.1613,2.1575,2.1594,123474.5
2025-06-02 16:00:00,2.1594,2.1598,2.1566,2.159,91558.8
2025-06-02 16:05:00,2.1591,2.1612,2.1565,2.1583,146314.7
2025-06-02 16:10:00,2.1583,2.1592,2.153,2.1536,310825.0
2025-06-02 16:15:00,2.1537,2.1575,2.1531,2.156,119272.9
2025-06-02 16:20:00,2.156,2.1574,2.1538,2.1542,213661.9
2025-06-02 16:25:00,2.1541,2.1551,2.1494,2.1522,176534.8
2025-06-02 16:30:00,2.1522,2.153,2.1495,2.1524,107983.8
2025-06-02 16:35:00,2.1524,2.158,2.1521,2.1558,112537.1
2025-06-02 16:40:00,2.1557,2.157,2.1543,2.1553,102362.0
2025-06-02 16:45:00,2.1553,2.1606,2.1547,2.1558,79874.7
2025-06-02 16:50:00,2.1557,2.1626,2.1546,2.1621,134135.8
2025-06-02 16:55:00,2.162,2.1649,2.1611,2.1633,176173.0
2025-06-02 17:00:00,2.1633,2.1679,2.1633,2.1669,314209.5
2025-06-02 17:05:00,2.1669,2.17,2.1665,2.1692,449297.7
2025-06-02 17:10:00,2.1692,2.1729,2.1647,2.165,452867.6
2025-06-02 17:15:00,2.165,2.1737,2.1637,2.1737,435836.4
2025-06-02 17:20:00,2.1737,2.1758,2.1713,2.1749,330480.9
2025-06-02 17:25:00,2.1749,2.1765,2.1714,2.1714,279735.2
2025-06-02 17:30:00,2.1715,2.1736,2.1679,2.1682,207365.3
2025-06-02 17:35:00,2.1682,2.1687,2.1646,2.1673,164504.7
2025-06-02 17:40:00,2.1672,2.1672,2.1625,2.1652,429302.8
2025-06-02 17:45:00,2.1651,2.1692,2.1638,2.169,103323.6
2025-06-02 17:50:00,2.1689,2.1694,2.1672,2.1682,159139.0
2025-06-02 17:55:00,2.1683,2.1704,2.1679,2.1686,101220.9
2025-06-02 18:00:00,2.1687,2.1704,2.1683,2.1703,132749.3
2025-06-02 18:05:00,2.1703,2.1704,2.1654,2.1686,244276.9
2025-06-02 18:10:00,2.1687,2.1687,2.1652,2.1675,134859.4
2025-06-02 18:15:00,2.1674,2.1687,2.1654,2.1678,161658.0
2025-06-02 18:20:00,2.1678,2.1786,2.1673,2.1768,383690.9
2025-06-02 18:25:00,2.1768,2.1786,2.1749,2.1753,172841.7
2025-06-02 18:30:00,2.1753,2.1773,2.1726,2.1745,140697.5
2025-06-02 18:35:00,2.1746,2.1747,2.1695,2.1703,116494.1
2025-06-02 18:40:00,2.1703,2.172,2.1695,2.1697,81963.1
2025-06-02 18:45:00,2.1696,2.1712,2.1651,2.1659,267038.1
2025-06-02 18:50:00,2.1659,2.1678,2.1656,2.1663,91997.4
2025-06-02 18:55:00,2.1663,2.1667,2.164,2.1655,334195.1
2025-06-02 19:00:00,2.1656,2.1726,2.1656,2.1713,177181.0
2025-06-02 19:05:00,2.1713,2.1735,2.168,2.1702,306367.4
2025-06-02 19:10:00,2.1702,2.1704,2.1637,2.1643,321850.8
2025-06-02 19:15:00,2.1643,2.1664,2.1627,2.1653,259015.4
2025-06-02 19:20:00,2.1652,2.1691,2.1652,2.1677,170299.6
2025-06-02 19:25:00,2.1677,2.1689,2.1658,2.1661,85710.1
2025-06-02 19:30:00,2.1661,2.1672,2.1588,2.1592,238777.2
2025-06-02 19:35:00,2.1592,2.1621,2.159,2.1598,139854.1
2025-06-02 19:40:00,2.1598,2.1605,2.1575,2.1591,122562.5
2025-06-02 19:45:00,2.1591,2.1591,2.1565,2.1588,178119.5
2025-06-02 19:50:00,2.1589,2.163,2.1589,2.1625,112083.4
2025-06-02 19:55:00,2.1626,2.1675,2.1625,2.1653,279398.3
2025-06-02 20:00:00,2.1653,2.1731,2.1653,2.1731,498635.0
2025-06-02 20:05:00,2.173,2.1768,2.1718,2.1763,199034.4
2025-06-02 20:10:00,2.1762,2.179,2.1755,2.1781,423840.0
2025-06-02 20:15:00,2.1782,2.184,2.1779,2.1795,790388.2
2025-06-02 20:20:00,2.1796,2.183,2.1786,2.1822,536735.8
2025-06-02 20:25:00,2.1822,2.1836,2.1814,2.1835,189878.9
2025-06-02 20:30:00,2.1836,2.1849,2.1767,2.1767,566206.5
2025-06-02 20:35:00,2.1767,2.1805,2.174,2.1801,331260.5
2025-06-02 20:40:00,2.1801,2.1813,2.1781,2.18,187402.2
2025-06-02 20:45:00,2.1799,2.1805,2.1759,2.1774,180317.9
2025-06-02 20:50:00,2.1775,2.1778,2.1725,2.1741,231728.0
2025-06-02 20:55:00,2.1741,2.1783,2.174,2.1763,128174.9
2025-06-02 21:00:00,2.1764,2.1797,2.1764,2.1794,282764.4
2025-06-02 21:05:00,2.1794,2.1834,2.1794,2.183,217900.1
2025-06-02 21:10:00,2.183,2.1854,2.1818,2.1854,283790.4
2025-06-02 21:15:00,2.1853,2.1858,2.1803,2.1805,307299.1
2025-06-02 21:20:00,2.1805,2.1807,2.1783,2.1805,140087.7
2025-06-02 21:25:00,2.1805,2.1805,2.1775,2.1799,202831.8
2025-06-02 21:30:00,2.1799,2.1825,2.175,2.1751,229737.5
2025-06-02 21:35:00,2.1751,2.1827,2.1747,2.1827,192373.6
2025-06-02 21:40:00,2.1827,2.1829,2.178,2.1793,132645.5
2025-06-02 21:45:00,2.1793,2.1819,2.1793,2.1809,267302.9
2025-06-02 21:50:00,2.181,2.1845,2.181,2.1835,73600.2
2025-06-02 21:55:00,2.1834,2.1862,2.1834,2.1859,173044.0
2025-06-02 22:00:00,2.1859,2.1954,2.1858,2.1916,759448.5
2025-06-02 22:05:00,2.1915,2.1945,2.1893,2.1934,200925.2
2025-06-02 22:10:00,2.1935,2.1938,2.1877,2.193,1840151.4
2025-06-02 22:15:00,2.193,2.1987,2.1924,2.1974,294210.6
2025-06-02 22:20:00,2.1974,2.2023,2.1914,2.1992,1757233.1
2025-06-02 22:25:00,2.1992,2.2045,2.1991,2.202,766703.1
2025-06-02 22:30:00,2.202,2.2027,2.1964,2.1966,507625.7
2025-06-02 22:35:00,2.1966,2.1983,2.1928,2.1947,200691.2
2025-06-02 22:40:00,2.1947,2.1949,2.1921,2.1927,233016.7
2025-06-02 22:45:00,2.1928,2.1947,2.1914,2.1935,177286.3
2025-06-02 22:50:00,2.1935,2.1947,2.1891,2.1914,259926.6
2025-06-02 22:55:00,2.1913,2.1913,2.1876,2.1906,160622.0
2025-06-02 23:00:00,2.1906,2.196,2.1892,2.1955,391895.9
2025-06-02 23:05:00,2.1955,2.1995,2.1921,2.197,232748.6
2025-06-02 23:10:00,2.197,2.1981,2.1937,2.1942,213762.3
2025-06-02 23:15:00,2.1942,2.1958,2.1927,2.1936,193665.4
2025-06-02 23:20:00,2.1936,2.1981,2.1936,2.1949,139396.7
2025-06-02 23:25:00,2.1949,2.1999,2.1942,2.1986,398259.2
2025-06-02 23:30:00,2.1985,2.1992,2.1971,2.199,168092.7
2025-06-02 23:35:00,2.199,2.2016,2.1979,2.2016,360139.5
2025-06-02 23:40:00,2.2016,2.2026,2.2005,2.2021,360898.6
2025-06-02 23:45:00,2.2022,2.2038,2.1993,2.1999,204377.7
2025-06-02 23:50:00,2.1999,2.2009,2.196,2.1965,167522.6
2025-06-02 23:55:00,2.1965,2.1967,2.1953,2.1965,165819.7
2025-06-03 00:00:00,2.1965,2.1971,2.1933,2.1958,281748.3
2025-06-03 00:05:00,2.1957,2.1972,2.1922,2.1956,297712.7
2025-06-03 00:10:00,2.1956,2.2033,2.1955,2.2032,421149.7
2025-06-03 00:15:00,2.2033,2.2101,2.2028,2.2072,1067955.9
2025-06-03 00:20:00,2.2072,2.2095,2.2057,2.2072,437729.8
2025-06-03 00:25:00,2.2071,2.2079,2.201,2.2013,528074.9
2025-06-03 00:30:00,2.2012,2.2065,2.2008,2.2063,332261.3
2025-06-03 00:35:00,2.2063,2.2074,2.2026,2.2051,195908.3
2025-06-03 00:40:00,2.2052,2.2059,2.2032,2.2051,187433.3
2025-06-03 00:45:00,2.2051,2.2068,2.2024,2.2032,131547.7
2025-06-03 00:50:00,2.2031,2.2043,2.2019,2.2033,193859.6
2025-06-03 00:55:00,2.2033,2.2042,2.2008,2.204,239785.9
2025-06-03 01:00:00,2.2041,2.2112,2.204,2.211,362595.5
2025-06-03 01:05:00,2.211,2.2144,2.2103,2.2123,355237.8
2025-06-03 01:10:00,2.2123,2.2144,2.2072,2.2081,302802.2
2025-06-03 01:15:00,2.208,2.211,2.2071,2.2108,209402.5
2025-06-03 01:20:00,2.2108,2.217,2.2107,2.2155,1134336.1
2025-06-03 01:25:00,2.2154,2.2169,2.2134,2.2143,397072.7
2025-06-03 01:30:00,2.2142,2.2166,2.2127,2.2151,286061.3
2025-06-03 01:35:00,2.2152,2.218,2.2143,2.2166,218785.0
2025-06-03 01:40:00,2.2166,2.2186,2.2146,2.2154,197544.2
2025-06-03 01:45:00,2.2154,2.2182,2.2133,2.2179,463250.2
2025-06-03 01:50:00,2.2179,2.2189,2.2145,2.2178,543228.3
2025-06-03 01:55:00,2.2178,2.2198,2.217,2.2183,291782.1
2025-06-03 02:00:00,2.2183,2.2217,2.2158,2.2204,604932.8
2025-06-03 02:05:00,2.2204,2.2219,2.2155,2.2168,499490.1
2025-06-03 02:10:00,2.2168,2.2171,2.2122,2.2126,531655.8
2025-06-03 02:15:00,2.2126,2.2132,2.2068,2.2093,1506474.7
2025-06-03 02:20:00,2.2093,2.2104,2.2082,2.2095,262033.6
2025-06-03 02:25:00,2.2096,2.2096,2.2061,2.2076,351774.6
2025-06-03 02:30:00,2.2076,2.2087,2.2044,2.2067,376893.3
2025-06-03 02:35:00,2.2068,2.2104,2.2068,2.209,392836.6
2025-06-03 02:40:00,2.2089,2.2089,2.2046,2.2046,312450.1
2025-06-03 02:45:00,2.2047,2.2048,2.1998,2.2006,727206.4
2025-06-03 02:50:00,2.2006,2.2017,2.1979,2.2004,529411.1
2025-06-03 02:55:00,2.2005,2.202,2.1991,2.1995,232071.4
2025-06-03 03:00:00,2.1995,2.2019,2.1993,2.1999,311538.6
2025-06-03 03:05:00,2.1999,2.2001,2.1946,2.1947,483213.1
2025-06-03 03:10:00,2.1946,2.1957,2.1923,2.1924,315522.5
2025-06-03 03:15:00,2.1925,2.1982,2.1925,2.1965,513655.0
2025-06-03 03:20:00,2.1966,2.1988,2.1963,2.1963,163153.4
2025-06-03 03:25:00,2.1964,2.1964,2.1916,2.1924,245822.6
2025-06-03 03:30:00,2.1924,2.1935,2.1845,2.1882,1370970.5
2025-06-03 03:35:00,2.1882,2.1944,2.1882,2.1943,279747.7
2025-06-03 03:40:00,2.1944,2.1948,2.1931,2.1939,266882.1
2025-06-03 03:45:00,2.194,2.1946,2.1926,2.1936,166667.2
2025-06-03 03:50:00,2.1937,2.1955,2.1936,2.1952,158582.5
2025-06-03 03:55:00,2.1952,2.196,2.1945,2.1958,122406.9
2025-06-03 04:00:00,2.1957,2.1976,2.1931,2.1956,255609.4
2025-06-03 04:05:00,2.1955,2.1955,2.1895,2.1905,349635.6
2025-06-03 04:10:00,2.1905,2.1913,2.1884,2.191,388601.8
2025-06-03 04:15:00,2.191,2.191,2.1886,2.1891,216091.4
2025-06-03 04:20:00,2.1891,2.1932,2.1889,2.1932,189890.4
2025-06-03 04:25:00,2.1932,2.1946,2.1918,2.1922,139225.2
2025-06-03 04:30:00,2.1922,2.1935,2.1876,2.1894,236834.6
2025-06-03 04:35:00,2.1894,2.1901,2.1885,2.1896,172906.6
2025-06-03 04:40:00,2.1897,2.192,2.1896,2.1911,149104.2
2025-06-03 04:45:00,2.1911,2.1927,2.1887,2.1889,356127.0
2025-06-03 04:50:00,2.189,2.1909,2.1882,2.1908,171530.8
2025-06-03 04:55:00,2.1908,2.1909,2.1885,2.1902,166049.0
2025-06-03 05:00:00,2.1903,2.1952,2.1903,2.1952,173849.5
2025-06-03 05:05:00,2.1952,2.1979,2.1952,2.1967,138271.1
2025-06-03 05:10:00,2.1967,2.198,2.1964,2.1978,158257.0
2025-06-03 05:15:00,2.1978,2.1994,2.1976,2.1978,158887.4
2025-06-03 05:20:00,2.1978,2.1984,2.1966,2.1973,162889.7
2025-06-03 05:25:00,2.1972,2.2007,2.1971,2.2002,218582.6
2025-06-03 05:30:00,2.2002,2.2037,2.2002,2.2032,272552.7
2025-06-03 05:35:00,2.2033,2.2054,2.2027,2.2051,176456.1
2025-06-03 05:40:00,2.205,2.205,2.2024,2.2031,204134.3
2025-06-03 05:45:00,2.2032,2.2038,2.2015,2.2019,133527.5
2025-06-03 05:50:00,2.2019,2.2034,2.2008,2.2033,120611.8
2025-06-03 05:55:00,2.2033,2.2045,2.2021,2.2037,235870.0
2025-06-03 06:00:00,2.2037,2.207,2.2037,2.2066,145852.1
2025-06-03 06:05:00,2.2065,2.2065,2.2027,2.2035,117298.3
2025-06-03 06:10:00,2.2035,2.204,2.2021,2.2028,135662.2
2025-06-03 06:15:00,2.2028,2.2038,2.2005,2.2016,204115.3
2025-06-03 06:20:00,2.2017,2.2032,2.2001,2.2022,165938.1
2025-06-03 06:25:00,2.2022,2.2022,2.1957,2.198,845234.7
2025-06-03 06:30:00,2.198,2.1989,2.1973,2.1987,164638.0
2025-06-03 06:35:00,2.1988,2.1999,2.1978,2.1996,149820.8
2025-06-03 06:40:00,2.1995,2.2012,2.1993,2.2001,118133.5
2025-06-03 06:45:00,2.2001,2.2018,2.2,2.2018,108488.1
2025-06-03 06:50:00,2.2018,2.2029,2.2006,2.2007,131916.1
2025-06-03 06:55:00,2.2008,2.2027,2.2008,2.2022,116202.1
2025-06-03 07:00:00,2.2022,2.2031,2.2016,2.2017,136987.0
2025-06-03 07:05:00,2.2017,2.2021,2.1991,2.2004,197658.1
2025-06-03 07:10:00,2.2004,2.2004,2.1955,2.1958,320328.8
2025-06-03 07:15:00,2.1957,2.1976,2.1942,2.1961,336268.4
2025-06-03 07:20:00,2.1961,2.1961,2.1924,2.1924,383753.0
2025-06-03 07:25:00,2.1923,2.1935,2.1916,2.1926,307550.0
2025-06-03 07:30:00,2.1926,2.1947,2.1919,2.192,466502.0
2025-06-03 07:35:00,2.1919,2.1939,2.1911,2.1935,166720.6
2025-06-03 07:40:00,2.1934,2.1935,2.1919,2.1929,202070.2
2025-06-03 07:45:00,2.1929,2.1939,2.1905,2.1905,170292.9
2025-06-03 07:50:00,2.1904,2.1906,2.188,2.1898,498273.0
2025-06-03 07:55:00,2.1898,2.1905,2.189,2.19,183951.6
2025-06-03 08:00:00,2.19,2.1958,2.19,2.1953,904211.2
2025-06-03 08:05:00,2.1953,2.1954,2.1911,2.1911,118847.2
2025-06-03 08:10:00,2.1911,2.1914,2.1868,2.1886,534594.7
2025-06-03 08:15:00,2.1886,2.1886,2.1849,2.1862,321653.1
2025-06-03 08:20:00,2.1862,2.1882,2.1856,2.1878,179535.0
2025-06-03 08:25:00,2.1877,2.1883,2.1861,2.1871,83455.3
2025-06-03 08:30:00,2.1871,2.189,2.1858,2.1858,151325.9
2025-06-03 08:35:00,2.1858,2.188,2.1838,2.188,182890.4
2025-06-03 08:40:00,2.1879,2.1879,2.184,2.1868,192805.5
2025-06-03 08:45:00,2.1868,2.1903,2.1858,2.1891,185136.0
2025-06-03 08:50:00,2.1891,2.1909,2.1889,2.1904,44664.2
2025-06-03 08:55:00,2.1905,2.1915,2.1904,2.1912,119596.2
2025-06-03 09:00:00,2.1912,2.1918,2.1897,2.1907,184416.3
2025-06-03 09:05:00,2.1908,2.1918,2.1892,2.191,98838.7
2025-06-03 09:10:00,2.191,2.1918,2.1893,2.1908,121439.9
2025-06-03 09:15:00,2.1909,2.1922,2.1906,2.1917,72223.6
2025-06-03 09:20:00,2.1917,2.1921,2.1894,2.1912,94094.4
2025-06-03 09:25:00,2.1912,2.1916,2.1889,2.1892,147229.7
2025-06-03 09:30:00,2.1893,2.1938,2.1891,2.1936,93004.3
2025-06-03 09:35:00,2.1936,2.1964,2.1936,2.1963,162902.4
2025-06-03 09:40:00,2.1963,2.1964,2.1946,2.1953,88187.3
2025-06-03 09:45:00,2.1953,2.1995,2.195,2.1992,493069.7
2025-06-03 09:50:00,2.1993,2.2014,2.1987,2.2007,351179.7
2025-06-03 09:55:00,2.2006,2.201,2.1981,2.199,156418.3
2025-06-03 10:00:00,2.1991,2.1992,2.1956,2.1957,270906.7
2025-06-03 10:05:00,2.1956,2.1985,2.1945,2.1978,272849.8
2025-06-03 10:10:00,2.1977,2.2006,2.1969,2.2003,145874.9
2025-06-03 10:15:00,2.2004,2.2006,2.1991,2.2001,173981.5
2025-06-03 10:20:00,2.2001,2.2009,2.1987,2.2003,324942.5
2025-06-03 10:25:00,2.2002,2.2003,2.1985,2.1989,107760.6
2025-06-03 10:30:00,2.199,2.2014,2.1987,2.1999,149364.6
2025-06-03 10:35:00,2.1998,2.2018,2.1989,2.2007,144692.8
2025-06-03 10:40:00,2.2007,2.201,2.2,2.2001,107379.6
2025-06-03 10:45:00,2.2002,2.2016,2.2002,2.2011,74970.5
2025-06-03 10:50:00,2.2011,2.2014,2.1988,2.1994,87941.5
2025-06-03 10:55:00,2.1994,2.2022,2.1994,2.2018,133279.5
2025-06-03 11:00:00,2.2018,2.2089,2.2015,2.2065,905820.2
2025-06-03 11:05:00,2.2066,2.2202,2.2065,2.2097,2096736.6
2025-06-03 11:10:00,2.2097,2.2102,2.2063,2.2081,238997.8
2025-06-03 11:15:00,2.208,2.2091,2.205,2.2057,222539.6
2025-06-03 11:20:00,2.2057,2.2105,2.204,2.2083,335930.6
2025-06-03 11:25:00,2.2083,2.2155,2.2082,2.215,873353.2
2025-06-03 11:30:00,2.2149,2.2149,2.2094,2.2126,335674.4
2025-06-03 11:35:00,2.2125,2.2125,2.2091,2.2103,138022.7
2025-06-03 11:40:00,2.2103,2.2107,2.2082,2.2086,179142.9
